Time,Temperature,DewPoint,Humidity,Wind,WindSpeed,WindGust,Pressure,Precip\.,Condition
2:00 AM,77,73,89,SW,6,0,29.77,0.0,Thunder
3:00 AM,77,73,89,WSW,7,0,29.74,0.0,Thunder
4:00 AM,77,73,89,WSW,7,0,29.74,0.0,Thunder
5:00 AM,77,73,89,SW,5,0,29.74,0.0,Thunder
6:00 AM,73,73,100,E,14,0,29.80,0.0,T-Storm
7:00 AM,73,73,100,E,12,0,29.77,0.0,Light Rain with Thunder
8:00 AM,75,72,89,ENE,9,0,29.83,0.0,Light Rain with Thunder
9:00 AM,75,72,89,ENE,7,0,29.83,0.0,Thunder
10:00 AM,77,73,89,E,8,0,29.83,0.0,Thunder
11:00 AM,79,75,89,VAR,2,0,29.83,0.0,Thunder
12:00 PM,79,73,83,CALM,0,0,29.80,0.0,Thunder
1:00 PM,79,73,83,SW,3,0,29.80,0.0,Thunder
2:00 PM,81,75,84,WSW,7,0,29.77,0.0,Thunder
3:00 PM,81,75,84,WSW,7,0,29.74,0.0,Thunder
4:00 PM,81,75,84,W,5,0,29.71,0.0,Thunder
5:00 PM,81,77,89,W,8,0,29.71,0.0,Fair
6:00 PM,79,75,89,WSW,5,0,29.74,0.0,Fair
7:00 PM,79,75,89,W,6,0,29.77,0.0,Fair
8:00 PM,79,75,89,WSW,6,0,29.80,0.0,Fair
9:00 PM,79,75,89,WSW,6,0,29.83,0.0,Fair
10:00 PM,79,75,89,WSW,3,0,29.86,0.0,Fair
11:00 PM,79,75,89,WSW,5,0,29.86,0.0,Fair
12:00 AM,79,75,89,SW,5,0,29.83,0.0,Partly Cloudy
1:00 AM,77,73,89,WSW,5,0,29.83,0.0,Partly Cloudy
2:00 AM,77,73,89,WSW,3,0,29.80,0.0,Partly Cloudy
3:00 AM,75,73,94,CALM,0,0,29.77,0.0,Partly Cloudy
4:00 AM,75,73,94,SSE,1,0,29.77,0.0,Partly Cloudy
5:00 AM,75,73,94,SSW,2,0,29.77,0.0,Partly Cloudy
6:00 AM,75,73,94,CALM,0,0,29.80,0.0,Partly Cloudy
7:00 AM,75,73,94,CALM,0,0,29.80,0.0,Fair
9:00 AM,79,73,83,VAR,2,0,29.86,0.0,Mostly Cloudy
10:00 AM,79,73,83,WNW,3,0,29.86,0.0,Mostly Cloudy
8:00 AM,75,72,89,VAR,1,0,29.86,0.0,Mostly Cloudy
11:00 AM,81,73,79,NNW,8,0,29.83,0.0,Mostly Cloudy
12:00 PM,81,72,74,NNW,8,0,29.83,0.0,Partly Cloudy
1:00 PM,82,68,62,NNW,6,0,29.77,0.0,Mostly Cloudy
2:00 PM,84,75,74,ENE,5,0,29.77,0.0,Partly Cloudy
3:00 PM,84,77,79,ENE,5,0,29.74,0.0,Partly Cloudy
4:00 PM,84,77,79,E,7,0,29.74,0.0,Partly Cloudy
5:00 PM,84,79,84,CALM,0,0,29.74,0.0,Fair
6:00 PM,84,82,94,VAR,2,0,29.77,0.0,Fair
7:00 PM,81,75,84,CALM,0,0,29.77,0.0,Fair
8:00 PM,81,75,84,SW,3,0,29.80,0.0,Fair
9:00 PM,81,75,84,W,3,0,29.83,0.0,Fair
10:00 PM,79,75,89,VAR,2,0,29.83,0.0,Fair
11:00 PM,79,75,89,SSW,3,0,29.83,0.0,Fair
12:00 AM,79,75,89,SW,3,0,29.80,0.0,Fair
1:00 AM,79,75,89,SW,3,0,29.80,0.0,Fair
2:00 AM,79,75,89,WSW,5,0,29.77,0.0,Fair
3:00 AM,79,75,89,W,6,0,29.74,0.0,Fair
4:00 AM,79,75,89,WSW,5,0,29.77,0.0,Fair
5:00 AM,79,75,89,W,5,0,29.77,0.0,Fair
6:00 AM,79,75,89,WSW,5,0,29.77,0.0,Fair
7:00 AM,77,73,89,SW,3,0,29.80,0.0,Fair
8:00 AM,77,72,83,VAR,1,0,29.83,0.0,Fair
9:00 AM,77,72,83,VAR,2,0,29.86,0.0,Fair
10:00 AM,81,70,70,WSW,3,0,29.83,0.0,Fair
12:00 PM,86,77,74,W,8,0,29.80,0.0,Fair
1:00 PM,86,77,74,W,7,0,29.80,0.0,Partly Cloudy
2:00 PM,86,79,79,WNW,9,0,29.77,0.0,Partly Cloudy
4:00 PM,88,79,75,WSW,13,0,29.71,0.0,Fair
3:00 PM,88,77,70,W,10,0,29.71,0.0,Fair
5:00 PM,86,77,74,W,10,0,29.71,0.0,Fair
6:00 PM,84,77,79,W,8,0,29.74,0.0,Fair
7:00 PM,82,75,79,SW,7,0,29.77,0.0,Fair
8:00 PM,81,75,84,WSW,8,0,29.77,0.0,Fair
9:00 PM,81,75,84,WSW,6,0,29.80,0.0,Fair
10:00 PM,81,75,84,SW,3,0,29.80,0.0,Fair
11:00 PM,79,79,100,VAR,2,0,29.83,0.0,Fair
12:00 AM,79,79,100,WSW,3,0,29.80,0.0,Fair
1:00 AM,79,79,100,SW,5,0,29.80,0.0,Fair
2:00 AM,75,75,100,NW,2,0,29.77,0.0,Fair
3:00 AM,75,75,100,SW,5,0,29.74,0.0,Fair
4:00 AM,75,73,94,WSW,3,0,29.74,0.0,Fair
5:00 AM,77,77,100,CALM,0,0,29.77,0.0,Fair
6:00 AM,77,77,100,W,3,0,29.77,0.0,Thunder
7:00 AM,75,73,94,S,3,0,29.80,0.0,Thunder
8:00 AM,79,73,83,CALM,0,0,29.83,0.0,Partly Cloudy
9:00 AM,82,75,79,WNW,3,0,29.83,0.0,Partly Cloudy
10:00 AM,82,75,79,N,7,0,29.83,0.0,Partly Cloudy
10:30 AM,82,75,79,NNW,5,0,29.83,0.0,Partly Cloudy
11:00 AM,82,75,79,NW,5,0,29.83,0.0,Partly Cloudy
12:00 PM,84,75,74,NW,3,0,29.80,0.0,Partly Cloudy
1:00 PM,84,75,74,WNW,5,0,29.77,0.0,Partly Cloudy
2:00 PM,84,75,74,W,7,0,29.74,0.0,Partly Cloudy
3:00 PM,82,73,74,WSW,9,0,29.74,0.0,Partly Cloudy
4:00 PM,82,75,79,WSW,9,0,29.71,0.0,Partly Cloudy
5:00 PM,82,77,84,WSW,9,0,29.74,0.0,Fair
6:00 PM,81,75,84,WSW,8,0,29.74,0.0,Fair
7:00 PM,79,75,89,WSW,8,0,29.77,0.0,Fair
8:00 PM,79,75,89,WSW,8,0,29.80,0.0,Fair
9:00 PM,79,75,89,WSW,6,0,29.80,0.0,Fair
10:00 PM,79,75,89,WSW,6,0,29.83,0.0,Fair
11:00 PM,79,75,89,WSW,5,0,29.83,0.0,Partly Cloudy
12:00 AM,79,79,100,WSW,3,0,29.80,0.0,Fair
1:00 AM,79,79,100,SW,5,0,29.80,0.0,Fair
2:00 AM,75,75,100,NW,2,0,29.77,0.0,Fair
3:00 AM,75,75,100,SW,5,0,29.74,0.0,Fair
4:00 AM,75,73,94,WSW,3,0,29.74,0.0,Fair
5:00 AM,77,77,100,CALM,0,0,29.77,0.0,Fair
7:00 AM,75,73,94,S,3,0,29.80,0.0,Thunder
6:00 AM,77,77,100,W,3,0,29.77,0.0,Thunder
8:00 AM,79,73,83,CALM,0,0,29.83,0.0,Partly Cloudy
9:00 AM,82,75,79,WNW,3,0,29.83,0.0,Partly Cloudy
10:00 AM,82,75,79,N,7,0,29.83,0.0,Partly Cloudy
10:30 AM,82,75,79,NNW,5,0,29.83,0.0,Partly Cloudy
11:00 AM,82,75,79,NW,5,0,29.83,0.0,Partly Cloudy
12:00 PM,84,75,74,NW,3,0,29.80,0.0,Partly Cloudy
1:00 PM,84,75,74,WNW,5,0,29.77,0.0,Partly Cloudy
4:00 PM,86,75,70,W,10,0,29.74,0.0,Partly Cloudy
5:00 PM,86,75,70,WSW,9,0,29.77,0.0,Partly Cloudy
6:00 PM,86,75,70,WSW,8,0,29.77,0.0,Partly Cloudy
7:00 PM,82,81,94,W,7,0,29.80,0.0,Partly Cloudy
8:00 PM,81,79,94,WSW,6,0,29.83,0.0,Partly Cloudy
9:00 PM,79,77,94,SW,6,0,29.86,0.0,Partly Cloudy
10:00 PM,79,77,94,W,5,0,29.86,0.0,Partly Cloudy
11:00 PM,79,77,94,WSW,7,0,29.86,0.0,Fair
12:00 AM,79,77,94,WSW,5,0,29.83,0.0,Fair
1:00 AM,79,77,94,SSE,3,0,29.83,0.0,Fair
2:00 AM,79,77,94,S,1,0,29.80,0.0,Fair
3:00 AM,79,77,94,WSW,2,0,29.80,0.0,Fair
5:00 AM,77,73,89,CALM,0,0,29.80,0.0,Fair
6:00 AM,77,73,89,WSW,3,0,29.80,0.0,Fair
7:00 AM,79,73,83,VAR,1,0,29.83,0.0,Fair
8:00 AM,79,73,83,CALM,0,0,29.86,0.0,Fair
9:00 AM,84,77,79,VAR,1,0,29.86,0.0,Fair
10:00 AM,84,77,79,WNW,6,0,29.86,0.0,Fair
11:00 AM,86,75,70,NNW,6,0,29.83,0.0,Fair
12:00 PM,86,77,74,WNW,8,0,29.80,0.0,Fair
1:00 PM,86,77,74,W,10,0,29.77,0.0,Fair
2:00 PM,86,77,74,W,10,0,29.74,0.0,Fair
3:00 PM,86,77,74,W,12,0,29.74,0.0,Fair
4:00 PM,86,77,74,W,13,0,29.71,0.0,Fair
5:00 PM,86,77,74,WSW,12,0,29.71,0.0,Fair
6:00 PM,82,79,89,WSW,10,0,29.74,0.0,Fair
7:00 PM,81,77,89,WSW,8,0,29.80,0.0,Fair
8:00 PM,81,77,89,SW,9,0,29.80,0.0,Thunder
9:00 PM,81,77,89,WSW,8,0,29.83,0.0,Thunder
10:00 PM,79,75,89,W,7,0,29.83,0.0,Thunder
11:00 PM,79,75,89,VAR,2,0,29.83,0.0,Thunder
12:00 AM,79,75,89,WSW,5,0,29.80,0.0,Thunder
1:00 AM,79,75,89,WSW,7,0,29.80,0.0,Thunder
2:00 AM,77,73,89,W,7,0,29.77,0.0,Fair
3:00 AM,77,73,89,W,7,0,29.77,0.0,Fair
4:00 AM,77,73,89,SW,5,0,29.77,0.0,Fair
5:00 AM,77,73,89,WSW,5,0,29.77,0.0,Fair
6:00 AM,77,73,89,WSW,6,0,29.77,0.0,Fair
7:00 AM,77,73,89,W,3,0,29.80,0.0,Fair
8:00 AM,79,73,83,SW,6,0,29.83,0.0,Fair
9:00 AM,79,73,83,W,7,0,29.83,0.0,Fair
10:00 AM,84,75,74,W,8,0,29.83,0.0,Fair
11:00 AM,84,77,79,W,12,0,29.83,0.0,Partly Cloudy
12:00 PM,84,77,79,W,10,0,29.83,0.0,Partly Cloudy
1:00 PM,84,77,79,W,9,0,29.80,0.0,Partly Cloudy
3:00 PM,86,79,79,WSW,12,0,29.74,0.0,Partly Cloudy
2:00 PM,84,77,79,WSW,8,0,29.77,0.0,Partly Cloudy
4:00 PM,86,77,74,WSW,12,0,29.71,0.0,Partly Cloudy
5:00 PM,86,81,84,WSW,12,0,29.71,0.0,Partly Cloudy
6:00 PM,84,79,84,W,8,0,29.74,0.0,Partly Cloudy
8:00 PM,82,77,84,WSW,9,0,29.80,0.0,Fair
9:00 PM,82,79,89,WSW,7,0,29.80,0.0,Fair
10:00 PM,81,77,89,WSW,8,0,29.83,0.0,Thunder
11:00 PM,81,77,89,WSW,7,0,29.83,0.0,Thunder
12:00 AM,81,77,89,WSW,8,0,29.83,0.0,Thunder
1:00 AM,81,77,89,WSW,7,0,29.80,0.0,Partly Cloudy
2:00 AM,79,75,89,WSW,7,0,29.80,0.0,Partly Cloudy
4:00 AM,79,75,89,WSW,10,0,29.77,0.0,Thunder
3:00 AM,79,75,89,WSW,8,0,29.80,0.0,Partly Cloudy
5:00 AM,79,75,89,WSW,8,0,29.77,0.0,Thunder
7:00 AM,75,73,94,WSW,6,0,29.83,0.0,Thunder
6:00 AM,79,75,89,W,7,0,29.80,0.0,Thunder
8:00 AM,77,73,89,WSW,6,0,29.83,0.0,Thunder
9:00 AM,81,77,89,W,3,0,29.86,0.0,Thunder
9:30 AM,82,77,84,SW,7,0,29.86,0.0,Partly Cloudy
10:00 AM,82,75,79,SW,8,0,29.86,0.0,Partly Cloudy
11:00 AM,84,75,74,W,10,0,29.86,0.0,Partly Cloudy
12:00 PM,84,77,79,NW,8,0,29.83,0.0,Thunder
1:00 PM,86,79,79,W,9,0,29.80,0.0,Partly Cloudy
2:00 PM,86,77,74,W,9,0,29.77,0.0,Partly Cloudy
3:00 PM,88,77,70,W,10,0,29.74,0.0,Fair
4:00 PM,88,77,70,WSW,10,0,29.74,0.0,Partly Cloudy
6:00 PM,82,77,84,W,9,0,29.74,0.0,Fair
7:00 PM,79,75,89,WSW,9,0,29.77,0.0,Fair
8:00 PM,77,73,89,WSW,6,0,29.77,0.0,Fair
9:00 PM,77,73,89,WSW,9,0,29.80,0.0,Fair
10:00 PM,79,75,89,WSW,8,0,29.83,0.0,Partly Cloudy
11:00 PM,79,75,89,W,7,0,29.80,0.0,Partly Cloudy
12:00 AM,81,77,89,WSW,8,0,29.83,0.0,Thunder
1:00 AM,81,77,89,WSW,7,0,29.80,0.0,Partly Cloudy
2:00 AM,79,75,89,WSW,7,0,29.80,0.0,Partly Cloudy
3:00 AM,79,75,89,WSW,8,0,29.80,0.0,Partly Cloudy
4:00 AM,77,73,89,WSW,8,0,29.74,0.0,Fair
5:00 AM,77,73,89,W,7,0,29.74,0.0,Fair
6:00 AM,77,73,89,WSW,7,0,29.74,0.0,Fair
7:00 AM,77,73,89,WSW,8,0,29.77,0.0,Fair
8:00 AM,81,73,79,WSW,8,0,29.77,0.0,Partly Cloudy
9:00 AM,82,75,79,W,9,0,29.80,0.0,Thunder
10:00 AM,84,77,79,W,13,0,29.80,0.0,Thunder
11:00 AM,84,77,79,W,9,0,29.80,0.0,Thunder
12:00 PM,84,77,79,W,12,0,29.80,0.0,Partly Cloudy
1:00 PM,84,77,79,WSW,12,0,29.77,0.0,Partly Cloudy
2:00 PM,84,77,79,WSW,12,0,29.74,0.0,Mostly Cloudy
3:00 PM,84,77,79,W,9,0,29.74,0.0,Mostly Cloudy
4:00 PM,86,79,79,WSW,10,0,29.71,0.0,Mostly Cloudy
5:00 PM,86,81,84,W,9,0,29.74,0.0,Mostly Cloudy
6:00 PM,81,77,89,WSW,6,0,29.77,0.0,Mostly Cloudy
8:00 PM,79,77,94,WSW,5,0,29.80,0.0,Partly Cloudy
7:00 PM,81,79,94,WSW,5,0,29.77,0.0,Mostly Cloudy
9:00 PM,79,77,94,VAR,2,0,29.80,0.0,Partly Cloudy
10:00 PM,77,73,89,WSW,2,0,29.83,0.0,Fair
11:00 PM,77,73,89,WSW,2,0,29.83,0.0,Fair
12:00 AM,77,73,89,WSW,5,0,29.83,0.0,Fair
2:00 AM,77,73,89,WSW,2,0,29.80,0.0,Fair
10:00 AM,84,77,79,E,6,0,29.83,0.0,Partly Cloudy
11:00 AM,84,77,79,NNE,5,0,29.83,0.0,Partly Cloudy
12:00 PM,0,0,0,NE,5,0,29.80,0.0,Partly Cloudy
1:00 PM,86,81,84,VAR,3,0,29.77,0.0,Partly Cloudy
1:00 AM,77,75,94,W,5,0,29.83,0.0,Fair
2:00 AM,77,75,94,WSW,6,0,29.80,0.0,Fair
3:00 AM,77,75,94,W,7,0,29.77,0.0,Thunder
4:00 AM,77,73,89,W,7,0,29.77,0.0,Thunder
5:00 AM,77,75,94,WSW,6,0,29.80,0.0,Thunder
6:00 AM,77,75,94,SW,3,0,29.80,0.0,Thunder
7:00 AM,77,75,94,VAR,2,0,29.83,0.0,Fair
11:00 AM,82,73,74,W,8,0,29.83,0.0,Mostly Cloudy
9:00 AM,79,72,78,SW,5,0,29.86,0.0,Mostly Cloudy
10:00 AM,81,73,79,WSW,7,0,29.86,0.0,Mostly Cloudy
8:00 AM,77,75,94,VAR,1,0,29.86,0.0,Partly Cloudy
12:00 PM,84,75,74,W,10,0,29.83,0.0,Mostly Cloudy
3:00 PM,86,77,74,W,14,0,29.74,0.0,Fair
2:00 PM,86,77,74,W,13,0,29.77,0.0,Fair
5:00 PM,86,77,74,WSW,15,0,29.77,0.0,Fair
4:00 PM,86,77,74,W,15,0,29.74,0.0,Fair
1:00 PM,86,77,74,W,10,0,29.80,0.0,Fair
6:00 PM,82,77,84,WSW,7,0,29.77,0.0,Partly Cloudy
10:00 PM,77,73,89,SW,5,0,29.83,0.0,Fair
11:00 PM,77,73,89,WSW,5,0,29.83,0.0,Fair
12:00 AM,77,73,89,WSW,6,0,29.83,0.0,Fair
1:00 AM,77,73,89,SW,3,0,29.83,0.0,Thunder
﻿2:00 AM,77,73,89,WSW,5,0,29.80,0.0,Thunder
3:00 AM,77,73,89,WSW,5,0,29.80,0.0,Thunder
5:00 AM,77,73,89,VAR,1,0,29.80,0.0,Thunder
4:00 AM,77,73,89,W,3,0,29.80,0.0,Thunder
6:00 AM,77,73,89,SSE,2,0,29.83,0.0,Thunder
7:00 AM,77,75,94,CALM,0,0,29.83,0.0,Thunder
10:00 AM,81,75,84,NE,6,0,29.86,0.0,Light Rain with Thunder
9:00 AM,81,75,84,VAR,1,0,29.86,0.0,Partly Cloudy
8:00 AM,77,75,94,VAR,1,0,29.86,0.0,Partly Cloudy
12:00 PM,81,75,84,ENE,5,0,29.83,0.0,Thunder
1:00 PM,81,75,84,SW,7,0,29.80,0.0,Partly Cloudy
2:00 PM,82,77,84,W,7,0,29.77,0.0,Partly Cloudy
11:00 AM,81,75,84,ENE,8,0,29.86,0.0,Light Rain with Thunder
4:00 PM,82,77,84,W,3,0,29.74,0.0,Partly Cloudy
5:00 PM,82,77,84,W,3,0,29.74,0.0,Partly Cloudy
6:00 PM,81,77,89,WSW,6,0,29.77,0.0,Partly Cloudy
7:00 PM,81,77,89,WSW,6,0,29.80,0.0,Partly Cloudy
8:00 PM,81,77,89,W,6,0,29.80,0.0,Partly Cloudy
9:00 PM,81,77,89,WSW,6,0,29.83,0.0,Partly Cloudy
10:00 PM,77,75,94,WSW,7,0,29.86,0.0,Thunder
11:00 PM,77,75,94,WSW,7,0,29.86,0.0,Thunder
12:00 AM,77,75,94,WSW,7,0,29.83,0.0,Thunder
1:00 AM,77,75,94,WSW,7,0,29.80,0.0,Thunder
2:00 AM,77,75,94,SSW,1,0,29.80,0.0,Fair
5:00 AM,77,75,94,SW,3,0,29.80,0.0,Fair
3:00 AM,77,75,94,SW,3,0,29.77,0.0,Fair
7:00 AM,77,75,94,WSW,5,0,29.83,0.0,Fair
8:00 AM,79,75,89,WSW,3,0,29.86,0.0,Partly Cloudy
9:00 AM,79,75,89,ESE,2,0,29.86,0.0,Thunder
10:00 AM,81,73,79,VAR,2,0,29.86,0.0,Thunder
11:00 AM,81,73,79,W,5,0,29.86,0.0,Thunder
12:00 PM,82,73,74,W,6,0,29.83,0.0,Partly Cloudy
3:00 PM,84,77,79,WSW,7,0,29.77,0.0,Mostly Cloudy
1:00 PM,84,77,79,W,8,0,29.83,0.0,Mostly Cloudy
4:00 PM,84,77,79,WSW,8,0,29.74,0.0,Mostly Cloudy
5:00 PM,84,79,84,W,6,0,29.74,0.0,Partly Cloudy
6:00 PM,84,79,84,W,6,0,29.77,0.0,Fair
7:00 PM,82,77,84,WSW,8,0,29.77,0.0,Fair
1:00 AM,81,77,89,SW,3,0,29.80,0.0,Fair
2:00 AM,79,75,89,CALM,0,0,29.80,0.0,Fair
3:00 AM,79,75,89,CALM,0,0,29.77,0.0,Fair
4:00 AM,79,75,89,CALM,0,0,29.77,0.0,Fair
5:00 AM,79,75,89,VAR,2,0,29.80,0.0,Partly Cloudy
6:00 AM,79,75,89,VAR,2,0,29.80,0.0,Partly Cloudy
7:00 AM,77,73,89,SW,3,0,29.83,0.0,Fair
8:00 AM,79,73,83,VAR,2,0,29.83,0.0,Fair
9:00 AM,79,73,83,CALM,0,0,29.83,0.0,Fair
10:00 AM,82,75,79,WSW,5,0,29.83,0.0,Fair
11:00 AM,84,75,74,W,7,0,29.83,0.0,Fair
12:00 PM,84,75,74,W,7,0,29.80,0.0,Partly Cloudy
2:00 PM,84,75,74,W,10,0,29.77,0.0,Fair
6:00 PM,82,77,84,WSW,9,0,29.74,0.0,Fair
4:00 PM,86,77,74,WSW,12,0,29.74,0.0,Fair
5:00 PM,84,77,79,WSW,10,0,29.74,0.0,Fair
3:00 PM,86,77,74,WSW,12,0,29.74,0.0,Fair
7:00 PM,82,77,84,W,6,0,29.77,0.0,Thunder
9:00 PM,81,77,89,WSW,3,0,29.83,0.0,Fair
10:00 PM,79,75,89,SW,3,0,29.83,0.0,Fair
11:00 PM,79,75,89,WSW,2,0,29.83,0.0,Fair
12:00 AM,79,75,89,W,2,0,29.80,0.0,Fair
1:00 AM,79,75,89,SW,5,0,29.80,0.0,Fair
2:00 AM,79,75,89,WSW,1,0,29.77,0.0,Fair
3:00 AM,77,75,94,WNW,2,0,29.77,0.0,Fair
4:00 AM,77,75,94,WSW,3,0,29.77,0.0,Fair
5:00 AM,77,75,94,WSW,5,0,29.77,0.0,Fair
6:00 AM,77,75,94,WSW,6,0,29.80,0.0,Fair
7:00 AM,77,75,94,WSW,6,0,29.80,0.0,Fair
8:00 AM,81,75,84,WSW,6,0,29.83,0.0,Fair
10:00 AM,82,77,84,WSW,9,0,29.83,0.0,Fair
11:00 AM,84,75,74,W,10,0,29.83,0.0,Fair
12:00 PM,84,77,79,W,12,0,29.80,0.0,Fair
1:00 PM,86,77,74,WSW,13,0,29.77,0.0,Fair
2:00 PM,86,77,74,W,12,0,29.74,0.0,Fair
3:00 PM,86,77,74,WSW,12,0,29.71,0.0,Fair
5:00 PM,86,77,74,WSW,9,0,29.71,0.0,Fair
4:00 PM,86,77,74,WSW,10,0,29.71,0.0,Fair
6:00 PM,86,77,74,WSW,10,0,29.74,0.0,Fair
7:00 PM,81,79,94,W,9,0,29.77,0.0,Fair
9:00 PM,79,75,89,WSW,7,0,29.83,0.0,Fair
8:00 PM,79,77,94,WSW,9,0,29.80,0.0,Fair
10:00 PM,79,75,89,WSW,7,0,29.83,0.0,Fair
11:00 PM,79,75,89,WSW,7,0,29.83,0.0,Fair
12:00 AM,79,75,89,WSW,8,0,29.80,0.0,Fair
1:00 AM,79,75,89,WSW,7,0,29.80,0.0,Fair
2:00 AM,79,75,89,WSW,6,0,29.80,0.0,Fair
3:00 AM,79,75,89,WSW,7,0,29.77,0.0,Fair
4:00 AM,79,75,89,WSW,8,0,29.77,0.0,Fair
5:00 AM,79,75,89,W,9,0,29.77,0.0,Fair
6:00 AM,77,75,94,SW,6,0,29.80,0.0,Partly Cloudy
7:00 AM,77,75,94,WSW,5,0,29.80,0.0,Fair
8:00 AM,79,77,94,S,8,0,29.80,0.0,Fair
9:00 AM,81,75,84,NNW,5,0,29.83,0.0,Fair
10:00 AM,82,77,84,WSW,6,0,29.83,0.0,Fair
11:00 AM,84,79,84,W,9,0,29.83,0.0,Fair
1:00 PM,88,79,75,W,10,0,29.77,0.0,Partly Cloudy
12:00 AM,79,75,89,WSW,8,0,29.80,0.0,Fair
1:00 AM,79,75,89,WSW,7,0,29.80,0.0,Fair
2:00 AM,79,75,89,WSW,6,0,29.80,0.0,Fair
3:00 AM,79,75,89,WSW,7,0,29.77,0.0,Fair
4:00 AM,79,75,89,WSW,8,0,29.77,0.0,Fair
5:00 AM,79,75,89,W,9,0,29.77,0.0,Fair
6:00 AM,77,75,94,SW,6,0,29.80,0.0,Partly Cloudy
7:00 AM,77,75,94,WSW,5,0,29.80,0.0,Fair
8:00 AM,79,77,94,S,8,0,29.80,0.0,Fair
9:00 AM,81,75,84,NNW,5,0,29.83,0.0,Fair
10:00 AM,82,77,84,WSW,6,0,29.83,0.0,Fair
11:00 AM,84,79,84,W,9,0,29.83,0.0,Fair
1:00 PM,88,79,75,W,10,0,29.77,0.0,Partly Cloudy
1:00 AM,77,75,94,W,2,0,29.74,0.0,Fair
2:00 AM,77,75,94,SW,2,0,29.74,0.0,Fair
3:00 AM,77,75,94,SW,2,0,29.74,0.0,Partly Cloudy
5:00 AM,77,73,89,W,3,0,29.74,0.0,Partly Cloudy
4:00 AM,77,73,89,SW,5,0,29.74,0.0,Partly Cloudy
6:00 AM,77,73,89,W,3,0,29.77,0.0,Partly Cloudy
7:00 AM,77,73,89,CALM,0,0,29.77,0.0,Partly Cloudy
8:00 AM,77,73,89,WNW,1,0,29.80,0.0,Light Drizzle
9:00 AM,77,73,89,CALM,0,0,29.83,0.0,Thunder
10:00 AM,81,77,89,NE,5,0,29.83,0.0,Thunder
11:00 AM,81,73,79,E,6,0,29.80,0.0,Light Rain
4:00 PM,82,75,79,W,5,0,29.71,0.0,Partly Cloudy
1:00 AM,77,75,94,W,2,0,29.74,0.0,Fair
2:00 AM,77,75,94,SW,2,0,29.74,0.0,Fair
3:00 AM,77,75,94,SW,2,0,29.74,0.0,Partly Cloudy
4:00 AM,77,73,89,SW,5,0,29.74,0.0,Partly Cloudy
7:00 AM,77,75,94,VAR,2,0,29.80,0.0,Mostly Cloudy
8:00 AM,77,75,94,CALM,0,0,29.83,0.0,Mostly Cloudy
9:00 AM,81,72,74,CALM,0,0,29.83,0.0,Mostly Cloudy
10:00 AM,82,73,74,VAR,2,0,29.83,0.0,Mostly Cloudy
11:00 AM,84,75,74,E,5,0,29.83,0.0,Fair
1:00 AM,77,75,94,WSW,8,0,29.77,0.0,Thunder
2:00 AM,77,75,94,S,3,0,29.77,0.0,Thunder
3:00 AM,77,77,100,NW,2,0,29.77,0.0,Thunder
4:00 AM,77,77,100,WSW,3,0,29.77,0.0,Thunder
5:00 AM,77,77,100,SW,5,0,29.77,0.0,Thunder
6:00 AM,77,75,94,VAR,2,0,29.80,0.0,Thunder
7:00 AM,77,73,89,SW,3,0,29.80,0.0,Fair
8:00 AM,79,72,78,VAR,1,0,29.83,0.0,Partly Cloudy
9:00 AM,81,75,84,VAR,1,0,29.83,0.0,Partly Cloudy
10:00 AM,82,77,84,W,6,0,29.83,0.0,Partly Cloudy
11:00 AM,84,77,79,W,12,0,29.83,0.0,Partly Cloudy
12:00 PM,84,77,79,W,10,0,29.80,0.0,Partly Cloudy
1:00 AM,77,75,94,WSW,8,0,29.77,0.0,Thunder
2:00 AM,77,75,94,S,3,0,29.77,0.0,Thunder
3:00 AM,77,77,100,NW,2,0,29.77,0.0,Thunder
4:00 AM,77,77,100,WSW,3,0,29.77,0.0,Thunder
5:00 AM,77,77,100,SW,5,0,29.77,0.0,Thunder
6:00 AM,77,75,94,VAR,2,0,29.80,0.0,Thunder
7:00 AM,77,73,89,SW,3,0,29.80,0.0,Fair
8:00 AM,79,72,78,VAR,1,0,29.83,0.0,Partly Cloudy
9:00 AM,81,75,84,VAR,1,0,29.83,0.0,Partly Cloudy
10:00 AM,82,77,84,W,6,0,29.83,0.0,Partly Cloudy
11:00 AM,84,77,79,W,12,0,29.83,0.0,Partly Cloudy
12:00 PM,84,77,79,W,10,0,29.80,0.0,Partly Cloudy
2:00 PM,86,77,74,W,9,0,29.74,0.0,Partly Cloudy
3:00 PM,86,77,74,W,10,0,29.71,0.0,Partly Cloudy
4:00 PM,86,77,74,W,12,0,29.71,0.0,Partly Cloudy
5:00 PM,84,75,74,WSW,9,0,29.71,0.0,Partly Cloudy
6:00 PM,82,73,74,WSW,8,0,29.74,0.0,Fair
7:00 PM,81,79,94,WSW,7,0,29.74,0.0,Fair
2:00 AM,77,73,89,WSW,5,0,29.77,0.0,Fair
3:00 AM,77,73,89,WSW,3,0,29.74,0.0,Fair
4:00 AM,77,73,89,SW,3,0,29.74,0.0,Fair
5:00 AM,75,73,94,VAR,2,0,29.77,0.0,Fair
6:00 AM,75,73,94,VAR,2,0,29.77,0.0,Fair
7:00 AM,75,73,94,SW,6,0,29.77,0.0,Fair
8:00 AM,79,73,83,VAR,1,0,29.80,0.0,Fair
8:00 AM,79,75,89,VAR,2,0,29.80,0.0,Fair
